transcript,category,is_scam
"I am calling from Mumbai cyber crime branch. Your Aadhaar card has been used in a hawala transfers case in Ahmedabad. This is a national security matter. You must join a video call on Google Meet immediately for interrogation, otherwise a non bailable warrant will be executed against you today.",fake_cbi_police_call,1
"hmm madam, good news from the finance department. your government subsidy loan of fifty thousand rupees is sanctioned. pay the stamp duty of nine hundred ninety nine rupees online right away to release the funds. if not paid today the sanction will be cancelled.",loan_scam,1
Hello sir I am calling from BSNL. Your SIM card KYC is incomplete and your number will be disconnected tonight. To keep it active download the app I am telling you and enter your Aadhaar number and the verification code on your screen. Do it now while I am on the call.,fake_kyc_update,1
"Good evening sir, this is Rahul from Amazon support. You requested a return for your recent order. The pickup is scheduled for tomorrow between ten am and six pm. Please keep the product with original packaging ready. Refund will be processed to your original payment method within seven days after pickup.",customer_support,0
"hmm Good afternoon, this is the Kotak bank branch at Mumbai. Your cheque book request has been processed and it will be delivered to your registered address. If you have any questions you may call the number on the back of your debit card.",genuine_banking_call,0
"hmm Hey, I just saw your message. The kids have their school function on Saturday so we might come to Pune on Sunday instead. Tell beta to keep the guest room ready. We will bring dal makhani that you like.",family_conversation,0
"Dear customer, your Punjab National Bank account KYC has expired today. Your account will be blocked in two hours unless you update immediately. Please share the OTP you just received to complete the online KYC verification right now.",fake_kyc_update,1
"Under section money laundering act you are digitally detained. I am DCP Das, my badge number is being sent to you. Do not cut this call for the next six hours. Move to a quiet room alone. Every rupee in your Axis bank account must be verified through our secure treasury account starting now.",digital_arrest_scam,1
hello? Thank you for contacting Jio support. Your postpaid bill of nine hundred ninety nine rupees has been generated. You can pay through the official app website or at any store. If you have already paid please ignore this reminder.,customer_support,0
"haan Sir, this is Rohan from Punjab National Bank. We noticed your KYC documents are due for periodic update. You can update them by visiting any branch with your original documents at your convenience within the next ninety days. This is just a reminder call, nothing is blocked.",genuine_banking_call,0
"hmm hi, i am calling from your internet service provider. we have a scheduled maintenance in jaipur area tonight from two am to four am so your broadband may be down during that time. no action is required from you. sorry for the inconvenience.",customer_support,0
"Madam, your friend referred you to our IPO allotment scheme. We guarantee five times return in ninety days with zero risk because our AI algorithm never loses. Start with two lakh rupees today. Send the amount to the account I share and download our special app, not from Play Store but from the link I send.",investment_scam,1
